STATE,COUNTY,POPESTIMATE2014,POPESTIMATE2015,POPESTIMATE2016,POPESTIMATE2017,POPESTIMATE2018,POPESTIMATE2019
47,055,28829,28982,29167,29401,29434,29481
47,057,22857,22847,23092,23119,23160,23406
47,059,68491,68621,68582,68866,69237,69127
47,061,13341,13339,13284,13336,13343,13409
47,063,63027,63379,63674,64084,64654,64873
47,065,350972,353985,358165,361362,364626,367776
47,067,6619,6577,6596,6592,6552,6605
47,069,25992,25823,25590,25491,25270,25049
47,071,25808,25760,25746,25708,25659,25627
47,073,56506,56397,56599,56671,56774,56855
47,075,18243,18040,17820,17606,17281,17244
47,077,28107,28092,27860,27868,27924,28050
47,079,32247,32133,32213,32387,32289,32309
47,081,24481,24395,24656,24871,25017,25155
47,083,8222,8127,8110,8160,8235,8206
47,085,18145,18153,18378,18519,18559,18596
47,087,11531,11541,11621,11709,11802,11838
47,089,52439,53049,53193,53760,53989,54563
47,091,17942,17851,17782,17611,17759,17773
47,093,448112,451551,456410,461977,466787,470137
47,095,7679,7603,7528,7450,7387,7010
47,097,27359,26907,25319,26088,25980,25608
47,099,42313,42607,43087,43406,43814,44163
47,101,11893,11884,11894,12028,12105,12267
47,103,33465,33634,33616,33941,34257,34436
47,105,50613,50950,51427,52319,53152,54039
47,107,52687,52519,52697,52918,53329,53810
47,109,26039,25874,25845,26030,25837,25662
47,111,22916,23075,23364,23931,24294,24624
47,113,98172,97613,97535,97543,97706,98046
47,115,28416,28407,28375,28425,28593,28878
47,117,31293,31597,32076,33077,33865,34507
47,119,85498,87547,89719,92393,94577,96795
47,121,11713,11813,11974,12054,12267,12358
47,123,45407,45645,45905,46032,46303,46650
47,125,189294,192749,194823,200228,205849,209807
47,127,6286,6261,6287,6387,6431,6439
47,129,21714,21514,21761,21574,21541,21385
47,131,30845,30580,30572,30409,30353,30249
47,133,21945,22062,21951,21995,22071,22271
47,135,7822,7855,7888,7963,8065,8084
47,137,5081,5143,5093,5069,5050,5068
47,139,16690,16778,16787,16769,16880,16764
47,141,74946,75091,75984,77246,78596,79957
47,143,32648,32402,32530,32709,32933,33206
47,145,52870,52799,52988,53039,53313,53476
47,147,68063,68709,69439,70342,71159,71693
47,149,289014,298401,307724,316777,324809,332125
47,151,21994,21896,21899,21971,22036,22102
47,153,14636,14641,14748,14766,14919,15071
47,155,94716,95492,96613,97544,98231,98402
47,157,937949,937598,936716,936012,937239,937070
47,159,19104,19316,19542,19743,19946,20115
47,161,13211,13193,13191,13424,13594,13699
47,163,156509,156336,156372,157154,157785,158469
47,165,172380,175467,179474,184016,187854,191497
47,167,61625,61570,61242,61335,61601,61715
47,169,8001,8053,9955,10833,11030,11277
47,171,17957,17830,17736,17833,17867,17914
47,173,18992,19159,19222,19394,19651,19936
47,175,5696,5697,5721,5747,5777,5874
47,177,39993,40271,40424,40698,40859,41269
47,179,125821,126238,127439,127869,129025,129670
47,181,16857,16765,16754,16637,16633,16644
47,183,34003,33875,33591,33323,33368,33269
47,185,26279,26363,26473,26780,27099,27378
47,187,205395,211713,219105,226373,232517,238556
47,189,125253,128610,132649,136824,140909,144507
48,000,26963092,27468531,27914064,28291024,28624564,28986794
48,001,57846,57665,57595,58232,58138,57816
48,003,17424,18058,17775,17599,18063,18821
48,005,87575,87837,87661,87523,86854,86761
48,007,24573,24812,25216,25421,23283,23364
48,009,8842,8762,8780,8788,8778,8692
48,011,1914,1901,1838,1866,1859,1853
48,013,47730,48382,48689,49094,50325,51140
48,015,28975,29477,29650,29729,30000,30107
48,017,6962,7219,7138,6987,6901,6859
48,019,20800,21127,21678,22312,22816,23181
48,021,77726,80109,82642,84624,86590,88737
48,023,3569,3610,3636,3554,3565,3525
48,025,32847,32620,32823,32598,32494,32618
48,027,330436,336434,341477,347683,355722,363693
48,029,1857977,1894811,1927409,1956394,1981061,2002445
48,031,10807,11030,11291,11473,11661,11971
48,033,665,655,658,669,650,656
48,035,17715,17860,18035,18309,18598,18594
48,037,93337,93146,93575,93625,93922,93505
48,039,337632,345295,353361,362261,369470,374699
48,041,209039,216339,219881,223985,226011,229418
48,043,9148,9140,9213,9324,9236,9144
48,045,1553,1515,1481,1515,1511,1542
48,047,7237,7203,7220,7138,7084,7093
48,049,37544,37729,38056,37816,37750,37770
48,051,17388,17612,17862,18055,18329,18425
48,053,43957,44738,45836,46592,47377,48280
48,055,39670,40386,41095,42302,43129,43579
48,057,21799,21873,21939,21716,21455,21237
48,059,13508,13595,13789,13967,13986,13941
48,061,418698,419062,420894,421506,421446,422649
48,063,12654,12691,12751,12829,12974,13078
48,065,6035,6014,6093,6003,5966,5867
48,067,30119,30137,30048,29958,30125,30002
48,069,7912,7774,7730,7668,7529,7484
48,071,38287,39025,40160,41249,42128,43726
48,073,51187,51567,51870,52099,52299,52561
48,075,7201,7177,7204,7260,7265,7222
48,077,10380,10363,10268,10496,10439,10465
48,079,2948,2979,2913,2847,2816,2825
48,081,3211,3220,3255,3278,3317,3316
48,083,8422,8317,8415,8402,8364,8125
48,085,884410,915014,944313,972724,1006012,1035072
48,087,3014,3007,3009,2958,2928,2921
48,089,20695,20946,21091,21301,21317,21467
48,091,123268,128870,134408,140721,148230,156435
48,093,13470,13392,13554,13531,13519,13629
48,095,4080,4065,4134,2701,2679,2749
48,097,38772,39179,39334,39903,40434,41074
48,099,76245,76242,74924,74886,74791,76543
48,101,1427,1437,1398,1373,1375,1385
48,103,4894,4991,4776,4675,4718,4759
48,105,3791,3736,3652,3528,3448,3468
48,107,5826,5918,5905,5850,5743,5701
48,109,2282,2252,2216,2227,2176,2146
48,111,7214,7301,7321,7248,7262,7255
48,113,2519407,2557615,2591488,2620425,2629764,2635603
48,115,13451,13000,13000,12734,12551,12985
48,117,19116,18819,18823,18742,18686,18559
48,119,5137,5154,5131,5268,5311,5327
48,121,752355,778799,807566,834649,858148,888765
48,123,20519,20632,20598,20164,20042,20105
48,125,2214,2203,2191,2192,2200,2185
48,127,10993,10914,10676,10281,10176,10104
48,129,3483,3390,3387,3334,3292,3263
48,131,11487,11313,11411,11239,11124,11139
48,133,18259,18151,18233,18278,18278,18267
48,135,154553,159859,157748,156823,161859,166204
48,137,1904,1911,1915,1931,1903,1915
48,139,159239,163331,168367,173434,179094,184765
48,141,833370,831382,834112,836087,835590,837501
48,143,40525,41200,41375,41744,42251,42536
48,145,17211,17215,17279,17342,17225,17282
48,147,33606,33501,33937,34570,35258,35554
48,149,24761,24923,24999,25110,25272,25308
48,151,3873,3876,3874,3869,3798,3810
48,153,5950,5845,5849,5832,5801,5754
48,155,1273,1223,1196,1197,1183,1156
48,157,683977,715260,744489,768258,789269,812737
48,159,10561,10600,10686,10801,10776,10749
48,161,19678,19745,19658,19651,19786,19753
48,163,18930,19348,19547,19818,20121,20199
48,165,19319,20204,20477,20575,20799,21540
48,167,313451,321074,329038,334691,337639,341541
48,169,6409,6384,6197,6480,6227,6238
48,171,25476,25913,26225,26520,26706,26927
48,173,1326,1379,1365,1366,1397,1430
48,175,7509,7517,7516,7559,7583,7607
48,177,20331,20492,20784,20743,20768,20899
48,179,23425,23262,22713,22089,22006,21849
48,181,123628,125672,128309,131085,133780,136143
48,183,123225,123887,123493,122985,123362,124098
48,185,26998,27302,27479,27924,28280,28940
48,187,146832,150608,154510,159666,163397,166970
48,189,34435,34010,34062,33901,33501,33098
48,191,3072,3093,3112,3043,3038,2992
48,193,8164,8084,8245,8413,8492,8465
48,195,5560,5652,5572,5470,5456,5380
48,197,3992,3922,3981,3956,3914,3927
48,199,55516,55767,56310,57194,57175,57796
48,201,4454951,4556559,4622836,4655798,4676913,4709243
48,203,66605,66710,66657,66516,66693,66484
48,205,6059,5705,5733,5701,5556,5507
48,207,5811,5819,5749,5696,5689,5665
48,209,184764,194588,204581,214863,222928,230400
48,211,4171,4283,4104,3944,3850,3831
48,213,79331,79509,80099,80976,82155,82822
48,215,829065,838741,847759,854739,860765,867221
48,217,34778,34841,35101,35722,36178,36536
48,219,23446,23291,23051,22974,22929,23055
48,221,53827,55246,56595,57994,60249,61762
48,223,35686,35970,36163,36456,36690,37063
48,225,22807,22743,22892,23073,23033,22877
48,227,36513,37114,36202,35778,35813,36732
48,229,3300,3534,4259,4615,4782,4875
48,231,88664,89708,91920,94058,96667,98559
48,233,21917,21798,21540,21339,21068,20899
48,235,1586,1555,1575,1523,1541,1565
48,237,8881,8886,8785,8829,8826,8945
48,239,14723,14807,14871,14798,14826,14760
48,241,35425,35268,35443,35580,35802,35610
48,243,2216,2197,2229,2257,2243,2275
48,245,252896,255115,255696,255889,252655,251315
48,247,5328,5295,5245,5186,5160,5161
48,249,41525,41540,41206,40952,40799,40573
48,251,156735,159346,162816,167114,171294,175997
48,253,19851,19965,19968,19829,19833,19867
48,255,14907,15407,15513,15590,15715,15356
48,257,110895,114083,118040,122753,128512,136459
48,259,38379,39959,41916,43985,45614,47418
48,261,437,441,427,408,419,385
48,263,747,746,748,758,724,758
48,265,50333,50869,51442,51883,52359,52422
48,267,4460,4387,4405,4380,4332,4362
48,269,262,280,289,287,275,267
48,271,3563,3599,3634,3709,3690,3668
48,273,31884,31406,31309,30756,30718,30502
48,275,3797,3790,3729,3669,3651,3663
48,277,49435,49399,49555,49610,49672,49781
48,279,13491,13267,13205,13186,13087,12904
48,281,20106,20362,20532,20867,21144,21429
48,283,7482,7635,7600,7537,7507,7546
48,285,19777,19920,19886,20015,20086,20156
48,287,16614,16859,16961,17104,17113,17295
48,289,16731,17030,17200,17224,17289,17421
48,291,78047,79537,81381,83648,85834,88453
48,293,23521,23433,23466,23376,23251,23389
48,295,3551,3557,3502,3361,3315,3214
48,297,12063,12177,12038,12157,12120,12236
48,299,19666,20080,20621,21199,21670,21810
48,301,89,119,117,133,149,165
48,303,294591,298509,302326,305689,308084,311087
48,305,5798,5746,5775,5828,5846,5956
48,307,8152,8253,8121,7934,7960,8011
48,309,243182,245471,247573,251638,254204,257080
48,311,801,831,810,766,727,733
48,313,13857,13954,14127,14292,14417,14382
48,315,10168,10152,10134,10076,9915,9848
48,317,5457,5639,5627,5526,5668,5743
48,319,4101,4063,4159,4185,4263,4287
48,321,36463,36747,37143,36848,36583,36655
48,323,57044,57643,57901,57883,57970,58357
48,325,47851,48419,49239,50205,50933,51608
48,327,2129,2135,2097,2115,2103,2099
48,329,156767,162381,163928,165417,172537,176444
48,331,24147,24364,24678,24907,24970,24721
48,333,4871,4887,4886,4923,4865,4872
48,335,9075,8863,8481,8234,8201,8161
48,337,19366,19254,19387,19408,19596,19848
48,339,517262,535913,555338,571542,590127,607583
48,341,21975,21709,21638,21571,21053,20931
48,343,12599,12360,12420,12360,12269,12343
48,345,1149,1146,1169,1226,1234,1200
48,347,65235,65456,65532,65231,65039,64846
48,349,47907,48167,48403,48744,49556,49978
48,351,14294,14161,14162,13909,13784,13673
48,353,15139,15128,15082,14912,14845,14833
48,355,356717,360587,361753,361328,362177,362347
48,357,10709,10690,10259,10004,9861,9815
48,359,2068,2064,2071,2106,2122,2115
48,361,83301,84026,84652,85056,83207,83086
48,363,28033,27963,28131,28554,28843,29114
48,365,23749,23661,23407,23165,23069,23103
48,367,122185,125691,129016,133616,138254,143149
48,369,9954,9791,9764,9688,9666,9555
48,371,15818,16022,15852,15626,15673,15757
48,373,45815,46617,47654,48938,49933,51254
48,375,122019,121214,120440,120008,118344,116818
48,377,7189,7048,7113,7044,6764,6612
48,379,11001,11121,11283,11713,12056,12401
48,381,128823,130463,132465,134148,135745,137770
48,383,3784,3804,3721,3706,3728,3842
48,385,3347,3297,3387,3413,3475,3460
48,387,12443,12344,12175,12167,12141,12095
48,389,15103,15556,15203,15141,15486,15951
48,391,7366,7331,7275,7178,6921,6824
48,393,910,906,910,937,889,837
48,395,16457,16688,16821,17152,17237,17104
48,397,87138,90258,93579,96956,100592,104862
48,399,10297,10387,10290,10275,10167,10265
48,401,53144,52897,52836,54148,54246,54386
48,403,10435,10451,10389,10422,10541,10490
48,405,8479,8346,8280,8302,8251,8220
48,407,27066,27376,27743,28233,28724,28867
48,409,66654,67121,67325,67221,66576,66656
48,411,5860,5925,5920,5994,6056,6009
48,413,3160,3191,3056,2988,2883,2801
48,415,17367,17565,17417,17020,16838,16655
48,417,3314,3331,3337,3289,3258,3272
48,419,25604,25366,25583,25218,25300,25297
48,421,3061,3053,3053,3038,3094,3017
48,423,219678,222450,225181,227159,229860,232916
48,425,8559,8619,8663,8850,9017,9123
48,427,62901,63406,63697,63887,64017,64294
48,429,9335,9378,9383,9288,9419,9364
48,431,1339,1330,1337,1285,1306,1295
48,433,1388,1400,1404,1374,1345,1336
48,435,3972,3918,3902,3796,3749,3779
48,437,7553,7477,7437,7440,7400,7399
48,439,1946907,1985664,2023942,2056197,2080998,2101282
48,441,135049,136210,136330,136615,137319,138141
48,443,906,863,815,810,792,752
48,445,12796,12761,12767,12427,12311,12354
48,447,1612,1558,1542,1510,1485,1473
48,449,32484,32605,32455,32652,32767,32744
48,451,116366,117574,117742,117745,118299,119429
48,453,1152411,1180003,1206283,1227373,1246693,1273567
48,455,14303,14541,14535,14680,14672,14675
48,457,21469,21372,21416,21498,21593,21523
48,459,40303,40343,40807,41103,41150,41705
48,461,3486,3658,3698,3657,3632,3644
48,463,27017,26948,27082,27073,26805,26794
48,465,48821,48860,48901,49071,49048,49041
48,467,52782,53431,54407,55141,56025,56744
48,469,91037,92130,92423,92011,91829,92021
48,471,70064,70825,71811,72764,73037,71700
48,473,46793,48663,50062,51736,53568,55311
48,475,11571,11630,11573,11377,11691,11985
48,477,34384,34820,34688,34804,35485,35626
48,479,267258,269598,272053,273378,274734,276387
48,481,41082,41369,41619,41869,41515,41671
48,483,5701,5665,5526,5301,5136,5026
48,485,132721,131050,131386,131807,132046,132328
48,487,12991,13059,12893,12693,12753,12695
48,489,21926,21852,21749,21489,21414,21280
48,491,488446,507728,528207,546837,567465,591823
48,493,46147,47181,48202,49226,50150,50950
48,495,7818,8028,7917,7595,7743,7970
48,497,61668,62813,64428,65781,68251,69877
48,499,42791,43142,43790,44325,45242,45621
48,501,8392,8635,8626,8527,8520,8686
48,503,18267,18154,18095,17916,17953,17937
48,505,14359,14474,14420,14251,14151,14221
48,507,12254,12322,12125,11946,11934,11807
49,000,2938327,2983626,3044241,3103540,3155153,3203383
49,001,6428,6351,6463,6402,6620,6725
49,003,51309,51839,52995,53999,54807,55957
49,005,117956,119777,122347,124448,126574,128309
49,007,20642,20400,20349,20171,20248,20476
49,009,1125,1107,1075,1012,984,964
49,011,328891,334814,341255,346858,351154,355304
49,013,20197,20743,20226,19852,19902,19877
49,015,10641,10360,10221,10027,10039,10061
49,017,5009,4966,4956,5022,4970,5000
49,019,9464,9530,9616,9591,9715,9773
49,021,47080,48166,49755,50944,52959,55269
49,023,10418,10560,11045,11308,11639,12002
49,025,7172,7045,7306,7535,7663,7873
49,027,12540,12621,12641,12805,12941,13100
49,029,10609,11048,11368,11836,11971,12115
49,031,1465,1489,1457,1406,1434,1472
49,033,2274,2301,2311,2388,2455,2468
49,035,1090340,1102690,1120751,1137273,1148949,1158585
49,037,15074,15254,15346,15286,15336,15228
49,039,28299,28663,29244,29953,30529,30986
49,041,20746,20872,21145,21299,21516,21636
49,043,39144,39675,40564,41375,41879,42081
49,045,61473,62676,64643,67490,69946,72110
49,047,36934,37815,36261,35235,35407,35806
49,049,561171,573289,591107,607612,622076,635675
49,051,27815,29131,30433,32045,33278,34210
49,053,151231,154839,159537,166195,172051,177938
49,055,2695,2689,2671,2699,2657,2703
49,057,240185,242916,247153,251474,255454,259680
50,000,625693,625810,624366,625132,624802,624046
50,001,36950,36955,36973,36947,36970,36994
50,003,36207,36198,35977,35763,35635,35532
50,005,30882,30658,30176,30172,30221,29860
50,007,160134,161535,161839,163254,163755,163918
50,009,6153,6193,6225,6184,6209,6145
50,011,48775,49002,48998,48994,49312,49384
50,013,6969,6873,6921,6976,7100,7208
50,015,25149,25265,25360,25427,25330,25420
50,017,28888,28900,28910,28976,28827,28809
50,019,27032,27043,26748,26822,26826,26934
50,021,60071,59582,59145,59012,58590,58125
50,023,59005,58707,58434,58330,58129,58458
50,025,43708,43309,43251,42955,42690,42227
50,027,55770,55590,55409,55320,55208,55032
51,000,8315430,8367303,8417651,8471011,8510920,8556642
51,001,32992,32930,32903,32729,32603,32325
51,003,103811,105221,106662,108107,108832,109843
51,005,15613,15432,15393,15143,15016,14898
51,007,12713,12784,12805,12974,12997,13058
51,009,32174,31855,31903,31893,31771,31678
51,011,15343,15485,15535,15715,15874,15902
51,013,226274,228887,231805,235193,236662,238392
51,015,73908,74324,74875,75324,75906,76120
51,017,4536,4463,4408,4270,4275,4169
51,019,77054,77653,78024,78445,79115,79431
51,021,6586,6536,6483,6361,6295,6292
51,023,33086,33391,33298,33355,33412,33500
51,025,16815,16838,16607,16572,16289,16176
51,027,23167,22767,22229,21622,21373,21031
51,029,16936,17022,17044,17046,17042,17134
51,031,55286,55374,55391,55440,55526,55371
51,033,29747,29907,30091,30441,30766,30745
51,035,29721,29882,29788,29845,29824,30022
51,036,6975,7043,7026,7024,6983,6969
51,037,12177,12182,12113,12078,11906,11849
51,041,332221,335093,338677,343500,348704,353376
51,043,14329,14252,14309,14468,14517,14576
51,045,5177,5140,5138,5070,5105,5127
51,047,49243,49559,50337,51261,51785,52722
51,049,9843,9758,9742,9840,9863,9967
51,051,15345,15200,15019,14728,14502,14295
51,053,28090,28146,28458,28678,28800,28804
51,057,11066,11091,11073,10960,10889,10936
51,059,1136794,1141040,1144957,1149346,1149688,1152359
51,061,68135,68449,68831,69555,70722,71297
51,063,15538,15565,15685,15783,15788,15796
51,065,25980,26144,26227,26517,26931,27266
51,067,56265,56234,56167,56341,56297,56185
51,069,82735,83525,84722,86568,88378,89483
51,071,16853,16768,16855,16759,16829,16693
51,073,37038,37032,37121,37332,37398,37499
51,075,22020,22344,22665,22893,23423,23949
51,077,15925,15960,15870,15699,15621,15574
51,079,19131,19205,19313,19608,19719,19901
51,081,11568,11792,11515,11552,11380,11289
51,083,35205,35104,35003,34592,34212,34035
51,085,101740,103095,104345,105729,106821,107535
51,087,321863,324424,326178,328008,329917,332513
51,089,52235,51944,51654,51370,51101,50724
51,091,2238,2196,2213,2215,2206,2176
51,093,35887,36185,36450,36758,37203,37400
51,095,72145,72920,74075,75429,76206,76838
51,097,7084,7089,7059,7010,7033,7011
51,099,25284,25442,25982,26379,26673,26981
51,101,16153,16287,16416,16706,16962,17198
51,103,10863,10828,10776,10724,10692,10619
51,105,24744,24624,24198,23934,23703,23540
51,107,362330,374176,385750,397192,405964,414872
51,109,34173,34475,35202,35803,36656,37477
51,111,12480,12348,12340,12353,12257,12251
51,113,13034,13054,13097,13218,13198,13213
51,115,8813,8833,8781,8704,8766,8782
51,117,31117,30934,30815,30705,30707,30723
51,119,10653,10683,10750,10614,10717,10561
51,121,97193,97427,98302,98230,98681,98872
51,125,14867,14764,14802,14800,14836,14867
51,127,20021,20382,21015,21629,22275,22984
51,131,12034,12073,12003,11867,11789,11800
51,133,12256,12243,12174,12270,12172,12069
51,135,15515,15613,15502,15439,15381,15206
51,137,34912,35173,35369,35882,36620,36941
51,139,23787,23667,23633,23801,24005,23937
51,141,18185,17972,17830,17727,17659,17592
51,143,62386,62027,61744,61334,60938,60470
51,145,28504,28068,28463,28722,29199,29734
51,147,22994,23139,23049,22698,22879,22827
51,149,37465,38306,38026,38049,38170,38528
51,153,444004,451242,456805,463400,466658,471774
51,155,34343,34357,34268,34255,34097,34009
51,157,7344,7409,7384,7409,7373,7372
51,159,8880,8779,8755,8882,8982,9066
51,161,93428,93439,93520,93900,94161,94423
51,163,22443,22410,22467,22736,22904,22774
51,165,77897,78469,79401,80448,81353,82140
51,167,28082,27863,27423,27054,26820,26739
51,169,22521,22298,22070,21897,21631,21578
51,171,42737,42863,42962,43319,43464,43557
51,173,31593,31444,31143,30772,30509,30182
51,175,18224,18139,18090,17866,17757,17797
51,177,128881,130042,131401,132889,134227,136447
51,179,138937,141035,143641,146868,149891,153775
51,181,6783,6674,6560,6508,6435,6407
51,183,11724,11692,11425,11369,11194,11092
51,185,43399,42930,42226,41362,41152,40734
51,187,40147,38742,39197,39478,40056,40235
51,191,54630,54309,54178,54202,54100,53852
51,193,17440,17553,17645,17723,17818,18029
51,195,39916,39596,39059,38593,37877,37427
51,197,29060,29106,28898,28832,28659,28618
51,199,66607,67900,67914,68117,68136,68579
51,510,151544,153859,156621,158772,158377,159050
51,520,17225,17185,17140,16956,16835,17036
51,530,6561,6541,6488,6504,6508,6481
51,540,45562,46357,46976,47456,47421,47283
51,550,233477,235253,237656,240416,242748,245403
51,570,17448,17457,17400,17382,17337,17089
51,580,5778,5671,5682,5660,5660,5622
51,590,42295,41984,41682,41078,40677,40036
51,595,5606,5569,5487,5489,5396,5409
51,600,23324,23247,23305,23274,23256,23294
51,610,13459,13777,13649,14273,14441,14551
51,620,8399,8339,8210,8132,8033,7867
51,630,28276,28075,28469,28718,29362,29254
51,640,6892,6791,6615,6477,6300,6324
51,650,137778,136379,135525,135007,134800,135048
51,660,52589,52739,53685,53807,53715,53379
51,670,22117,22241,22565,22533,22506,22523
51,678,7135,7174,7158,7139,7201,7246
51,680,78242,79263,79871,80567,81096,81753
51,683,41137,41409,41245,41171,40998,40907
51,685,15926,16145,16420,17209,18038,18071
51,690,13343,13289,13027,12827,12576,12443
51,700,181661,181121,180472,179738,178904,179736
51,710,246756,246667,246042,244908,244168,243581
51,720,4139,4013,3992,3927,3956,3983
51,730,32242,31895,31379,30966,30573,30593
51,735,12005,12018,11940,12041,12138,12228
51,740,95886,96407,95287,94964,94879,94582
51,750,17395,17301,17321,17470,18013,18107
51,760,217238,221084,225669,227620,229621,231027
51,770,99475,99741,99383,98989,98964,99216
51,775,25441,25378,25268,25362,25271,25209
51,790,24287,24192,24218,24395,24583,24916
51,800,86976,88190,89360,90228,91135,92277
51,810,449139,450635,451510,450417,450488,450766
51,820,21303,21543,21759,22196,22390,22416
51,830,14586,14815,14894,14990,15009,15019
51,840,27398,27500,27789,28148,27889,28036
53,000,7057531,7167287,7299961,7427951,7526793,7614024
53,001,19154,19208,19311,19574,19640,19959
53,003,22235,22167,22362,22612,22699,22687
53,005,186535,190282,193573,198229,201174,204173
53,007,74114,75030,75809,76216,76612,77053
53,009,72518,73261,74351,75741,76792,77457
53,011,448505,457320,465911,475238,482467,489271
53,013,3984,3961,3983,4010,4055,4023
53,015,101811,103031,104760,106800,108673,110389
53,017,39757,40521,41312,41961,42518,43251
53,019,7597,7526,7534,7587,7661,7676
53,021,87640,88681,90132,91803,93950,95446
53,023,2202,2223,2255,2224,2257,2266
53,025,92898,93517,94144,95262,96497,97959
53,027,70796,71027,71555,72507,73787,75047
53,029,78777,80135,81826,83362,84391,85344
53,031,30172,30376,30949,31264,31864,32347
53,033,2086174,2127372,2167863,2205001,2228488,2249653
53,035,253568,259467,263419,266636,269583,272299
53,037,42619,43120,44922,46164,47341,47856
53,039,20863,21009,21295,21757,22095,22433
53,041,74877,75474,76709,78269,79466,80599
53,043,10224,10287,10339,10586,10708,10938
53,045,60613,60999,62166,63769,65533,66939
53,047,41225,41345,41516,41802,42058,42403
53,049,20583,20890,21298,21756,22052,22517
53,051,12926,13095,13128,13360,13583,13726
53,053,833106,844317,864004,880745,894951,905719
53,055,15970,16155,16256,16674,16991,17352
53,057,119990,121589,123661,125852,127728,129181
53,059,11387,11386,11590,11815,11920,12096
53,061,757485,770022,787886,803061,814107,822413
53,063,483148,488970,497163,505708,513502,522231
53,065,43498,43576,44187,44679,45305,45815
53,067,265071,268175,273827,280255,285672,289661
53,069,4008,3989,4123,4207,4343,4420
53,071,59548,59970,60112,60683,60778,61062
53,073,208240,211942,216486,221417,225098,228675
53,075,46965,48224,48912,49514,49821,50136
53,077,246748,247648,249332,249851,250633,251552
54,000,1850569,1843332,1832435,1818683,1805953,1795263
54,001,16909,16980,16752,16530,16524,16466
54,003,110316,111824,113621,115234,117472,119623
54,005,23716,23252,22803,22368,21907,21352
54,007,14407,14378,14316,14218,14030,13894
54,009,23383,23213,22674,22406,22130,21924
54,011,96659,96617,95708,94511,92935,91897
54,013,7565,7472,7387,7321,7197,7077
54,015,8892,8886,8842,8704,8604,8506
54,017,8471,8706,8577,8530,8568,8451
54,019,45176,44726,44184,43620,43067,42500
54,021,8511,8315,8153,8060,7937,7888
54,023,11614,11648,11594,11625,11610,11486
54,025,35602,35603,35538,35206,34767,34634
54,027,23430,23314,23338,23398,23380,23213
54,029,30293,30014,29679,29411,29096,28834
54,031,13964,13833,13837,13859,13789,13825
54,033,68702,68573,68392,67951,67547,67339
54,035,29139,29179,29192,28919,28741,28661
54,037,55702,56164,56112,56586,57078,57347
54,039,190458,188399,186400,183525,180497,178393
54,041,16445,16436,16290,16166,15981,15877
54,043,21523,21284,21107,20895,20586,20453
54,045,35254,34444,33662,33030,32597,31989
54,047,20390,19768,19186,18517,18198,17600
54,049,56841,56815,56557,56430,56132,56077
54,051,32363,32218,31736,31260,30845,30558
54,053,27177,27117,26956,26841,26795,26572
54,055,61807,61187,60638,59903,59228,58823
54,057,27580,27431,27404,27227,26979,26904
54,059,25742,25321,24700,24151,23847,23390
54,061,103631,104871,105866,106086,105930,106281
54,063,13619,13586,13506,13397,13293,13295
54,065,17533,17513,17661,17740,17852,17875
54,067,25712,25547,25372,25126,24877,24569
54,069,43279,43018,42659,42069,41841,41626
54,071,7233,7106,6994,6978,6976,6960
54,073,7589,7499,7493,7460,7479,7416
54,075,8656,8576,8532,8494,8420,8274
54,077,33927,33855,33802,33846,33543,33479
54,079,56631,56601,56670,56704,56710,56507
54,081,78236,77416,76319,75106,74256,73659
54,083,29371,29209,29038,28896,28823,28670
54,085,10082,10089,9990,9856,9774,9616
54,087,14597,14379,14122,14020,13880,13651
54,089,13344,13150,13003,12897,12668,12536
54,091,17091,16920,16952,16907,16820,16707
54,093,7050,7088,7056,6994,6957,6891
54,095,9084,8959,8972,8803,8749,8622
54,097,24686,24756,24699,24589,24424,24315
54,099,41574,41272,40807,40301,40046,39552
54,101,8750,8635,8554,8349,8304,8179
54,103,15962,15783,15673,15444,15302,15130
54,105,5786,5798,5759,5781,5794,5783
54,107,86533,86410,85824,85163,84343,83668
54,109,22582,22179,21777,21275,20828,20449
55,000,5753199,5762927,5775170,5793147,5809319,5824581
55,001,20120,20027,19984,19905,20386,20268
55,003,15996,15808,15637,15507,15553,15506
55,005,45355,45375,45271,45201,45123,45226
55,007,14975,14980,14926,15013,15086,15172
55,009,256254,257916,259588,261714,262985,263899
55,011,13234,13245,13148,13115,13126,13012
55,013,15229,15140,15235,15297,15334,15390
55,015,49480,49823,49606,49988,50111,50112
55,017,63349,63438,63577,63774,64095,64692
55,019,34348,34350,34512,34588,34737,34785
55,021,56645,56683,56907,57267,57275,57537
55,023,16339,16315,16241,16182,16211,16121
55,025,516602,523399,531775,537901,542448,547637
55,027,88085,87838,87365,87724,87796,87626
55,029,27478,27320,27354,27473,27638,27752
55,031,43686,43553,43471,43451,43353,43506
55,033,44100,44300,44389,44784,45135,45384
55,035,101745,102142,102989,103671,104276,104466
55,037,4347,4343,4322,4345,4295,4300
55,039,101993,101970,102189,102324,102777,103079
55,041,9112,9015,9040,8981,9001,9034
55,043,51708,52103,52044,51773,51501,51509
55,045,36856,36928,36782,36843,36867,36853
55,047,18757,18703,18616,18731,18869,18910
55,049,23594,23597,23471,23692,23709,23648
55,051,5860,5724,5656,5675,5671,5688
55,053,20584,20526,20484,20496,20494,20676
55,055,84370,84501,84494,84733,85091,84829
55,057,26349,26319,26345,26474,26599,26688
55,059,167938,168044,168012,168492,169054,169760
55,061,20347,20329,20378,20406,20367,20451
55,063,117508,117782,117804,118161,118220,118151
